종목코드	종목명	시장구분	업종명	종가	대비	등락률	시가총액
001140	국보	KOSPI	운수창고업	"3,285"	100	3.14	"41,357,391,165"
002720	국제약품	KOSPI	의약품	"4,920"	265	5.69	"104,106,373,440"
083420	그린케미칼	KOSPI	화학	"7,060"	-150	-2.08	"169,440,000,000"
014530	극동유화	KOSPI	화학	"4,900"	-170	-3.35	"170,860,158,000"
014280	금강공업	KOSPI	철강금속	"5,680"	-60	-1.05	"166,590,747,760"
014285	금강공업우	KOSPI	철강금속	"9,510"	-30	-0.31	"5,609,711,250"
008870	금비	KOSPI	비금속광물	"86,000"	"-1,200"	-1.38	"86,000,000,000"
001570	금양	KOSPI	화학	"99,900"	"3,100"	3.20	"5,799,198,696,300"
002990	금호건설	KOSPI	건설업	"5,450"	-40	-0.73	"201,397,092,750"
002995	금호건설우	KOSPI	건설업	"14,510"	-490	-3.27	"4,240,779,660"
011780	금호석유	KOSPI	화학	"130,100"	-200	-0.15	"3,714,053,037,900"
011785	금호석유우	KOSPI	화학	"63,400"	500	0.79	"191,689,012,400"
214330	금호에이치티	KOSPI	운수장비	704	-17	-2.36	"138,086,012,416"
001210	금호전기	KOSPI	전기전자	846	-4	-0.47	"31,338,388,998"
073240	금호타이어	KOSPI	화학	"5,660"	-110	-1.91	"1,625,893,224,420"
092440	기신정기	KOSPI	기계	"3,045"	5	0.16	"88,914,000,000"
000270	기아	KOSPI	운수장비	"84,500"	"1,400"	1.68	"33,972,735,153,500"
024110	기업은행	KOSPI	은행	"11,670"	-10	-0.09	"9,305,959,891,230"
013700	까뮤이앤씨	KOSPI	건설업	"1,636"	16	0.99	"73,869,130,080"
004540	깨끗한나라	KOSPI	종이목재	"2,035"	80	4.09	"75,784,810,255"
004545	깨끗한나라우	KOSPI	종이목재	"12,970"	220	1.73	"4,749,095,200"
001260	남광토건	KOSPI	건설업	"8,100"	60	0.75	"79,643,833,200"
008350	남선알미늄	KOSPI	철강금속	"2,090"	-20	-0.95	"269,775,298,100"
008355	남선알미우	KOSPI	철강금속	"21,600"	-350	-1.59	"6,650,424,000"
004270	남성	KOSPI	유통업	"2,150"	-50	-2.27	"77,856,144,000"
003920	남양유업	KOSPI	음식료품	"474,000"	-500	-0.11	"341,280,000,000"
003925	남양유업우	KOSPI	음식료품	"251,500"	0	0.00	"50,300,000,000"
025860	남해화학	KOSPI	화학	"7,310"	-40	-0.54	"363,152,342,330"
005720	넥센	KOSPI	화학	"4,205"	-5	-0.12	"225,152,423,285"
